product_type,baseline_emission,product_emission,abatement_cost_per_tco2,project_lifetime_years,verification_cost_per_year,annual_steel_production_tonnes,willingness_to_pay_multiplier,customer_segment,allocation_method,volume_tonnes,export_market,premium_per_tonne_steel,premium_per_tCO2,total_premium_for_volume,co2_savings_per_t,amortized_abatement_per_t,amortized_verification_per_t,base_premium_per_t,segment_allocation_multiplier,total_multiplier,domestic_premium_per_t,carbon_price_export,free_allowance_factor,export_carbon_component
HRC,2.36,1.8,7000,10,20000000,100000,1.1,automotive,certificate,1000,Japan,801.6,1431.43,801600.0,0.56,392.0,200.0,592.0,1.2,1.32,781.44,180.0,0.8,20.16
HRC,2.36,1.8,7000,10,20000000,100000,1.1,construction,physical,1000,Domestic,786.32,1404.15,786324.0,0.56,392.0,200.0,592.0,1.208,1.328,786.32,0.0,0.0,0.0
HRC,2.36,1.8,7000,10,20000000,100000,1.1,construction,physical,1000,EU (CBAM),4426.32,7904.15,4426324.0,0.56,392.0,200.0,592.0,1.208,1.328,786.32,6500.0,0.0,3640.0
HRC,2.36,1.8,7000,10,20000000,100000,1.1,construction,physical,1000,South Korea,1041.12,1859.15,1041124.0,0.56,392.0,200.0,592.0,1.208,1.328,786.32,650.0,0.3,254.8
HRC,2.36,1.8,7000,10,20000000,100000,1.1,construction,physical,1000,Japan,806.48,1440.15,806484.0,0.56,392.0,200.0,592.0,1.208,1.328,786.32,180.0,0.8,20.16
HRC,2.36,1.8,7000,10,20000000,100000,1.1,construction,certificate,1000,Domestic,683.76,1221.0,683760.0,0.56,392.0,200.0,592.0,1.05,1.155,683.76,0.0,0.0,0.0
HRC,2.36,1.8,7000,10,20000000,100000,1.1,construction,certificate,1000,EU (CBAM),4323.76,7721.0,4323760.0,0.56,392.0,200.0,592.0,1.05,1.155,683.76,6500.0,0.0,3640.0
HRC,2.36,1.8,7000,10,20000000,100000,1.1,construction,certificate,1000,South Korea,938.56,1676.0,938560.0,0.56,392.0,200.0,592.0,1.05,1.155,683.76,650.0,0.3,254.8
HRC,2.36,1.8,7000,10,20000000,100000,1.1,construction,certificate,1000,Japan,703.92,1257.0,703920.0,0.56,392.0,200.0,592.0,1.05,1.155,683.76,180.0,0.8,20.16
HRC,2.36,1.8,7000,10,20000000,100000,1.1,other,physical,1000,Domestic,748.88,1337.29,748880.0,0.56,392.0,200.0,592.0,1.15,1.265,748.88,0.0,0.0,0.0
HRC,2.36,1.8,7000,10,20000000,100000,1.1,other,physical,1000,EU (CBAM),4388.88,7837.29,4388880.0,0.56,392.0,200.0,592.0,1.15,1.265,748.88,6500.0,0.0,3640.0
HRC,2.36,1.8,7000,10,20000000,100000,1.1,other,physical,1000,South Korea,1003.68,1792.29,1003680.0,0.56,392.0,200.0,592.0,1.15,1.265,748.88,650.0,0.3,254.8
HRC,2.36,1.8,7000,10,20000000,100000,1.1,other,physical,1000,Japan,769.04,1373.29,769040.0,0.56,392.0,200.0,592.0,1.15,1.265,748.88,180.0,0.8,20.16
HRC,2.36,1.8,7000,10,20000000,100000,1.1,other,certificate,1000,Domestic,651.2,1162.86,651200.0,0.56,392.0,200.0,592.0,1.0,1.1,651.2,0.0,0.0,0.0
HRC,2.36,1.8,7000,10,20000000,100000,1.1,other,certificate,1000,EU (CBAM),4291.2,7662.86,4291200.0,0.56,392.0,200.0,592.0,1.0,1.1,651.2,6500.0,0.0,3640.0
HRC,2.36,1.8,7000,10,20000000,100000,1.1,other,certificate,1000,South Korea,906.0,1617.86,906000.0,0.56,392.0,200.0,592.0,1.0,1.1,651.2,650.0,0.3,254.8
HRC,2.36,1.8,7000,10,20000000,100000,1.1,other,certificate,1000,Japan,671.36,1198.86,671360.0,0.56,392.0,200.0,592.0,1.0,1.1,651.2,180.0,0.8,20.16
HRC,2.36,1.8,7000,10,20000000,100000,1.2,automotive,physical,1000,Domestic,980.35,1750.63,980352.0,0.56,392.0,200.0,592.0,1.38,1.656,980.35,0.0,0.0,0.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,automotive,physical,1000,EU (CBAM),4620.35,8250.63,4620352.0,0.56,392.0,200.0,592.0,1.38,1.656,980.35,6500.0,0.0,3640.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,automotive,physical,1000,South Korea,1235.15,2205.63,1235152.0,0.56,392.0,200.0,592.0,1.38,1.656,980.35,650.0,0.3,254.8
HRC,2.36,1.8,7000,10,20000000,100000,1.2,automotive,physical,1000,Japan,1000.51,1786.63,1000512.0,0.56,392.0,200.0,592.0,1.38,1.656,980.35,180.0,0.8,20.16
HRC,2.36,1.8,7000,10,20000000,100000,1.2,automotive,certificate,1000,Domestic,852.48,1522.29,852480.0,0.56,392.0,200.0,592.0,1.2,1.44,852.48,0.0,0.0,0.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,automotive,certificate,1000,EU (CBAM),4492.48,8022.29,4492480.0,0.56,392.0,200.0,592.0,1.2,1.44,852.48,6500.0,0.0,3640.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,automotive,certificate,1000,South Korea,1107.28,1977.29,1107280.0,0.56,392.0,200.0,592.0,1.2,1.44,852.48,650.0,0.3,254.8
HRC,2.36,1.8,7000,10,20000000,100000,1.2,automotive,certificate,1000,Japan,872.64,1558.29,872640.0,0.56,392.0,200.0,592.0,1.2,1.44,852.48,180.0,0.8,20.16
HRC,2.36,1.8,7000,10,20000000,100000,1.2,construction,physical,1000,Domestic,857.81,1531.8,857808.0,0.56,392.0,200.0,592.0,1.208,1.449,857.81,0.0,0.0,0.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,construction,physical,1000,EU (CBAM),4497.81,8031.8,4497808.0,0.56,392.0,200.0,592.0,1.208,1.449,857.81,6500.0,0.0,3640.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,construction,physical,1000,South Korea,1112.61,1986.8,1112608.0,0.56,392.0,200.0,592.0,1.208,1.449,857.81,650.0,0.3,254.8
HRC,2.36,1.8,7000,10,20000000,100000,1.2,construction,physical,1000,Japan,877.97,1567.8,877968.0,0.56,392.0,200.0,592.0,1.208,1.449,857.81,180.0,0.8,20.16
HRC,2.36,1.8,7000,10,20000000,100000,1.2,construction,certificate,1000,Domestic,745.92,1332.0,745920.0,0.56,392.0,200.0,592.0,1.05,1.26,745.92,0.0,0.0,0.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,construction,certificate,1000,EU (CBAM),4385.92,7832.0,4385920.0,0.56,392.0,200.0,592.0,1.05,1.26,745.92,6500.0,0.0,3640.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,construction,certificate,1000,South Korea,1000.72,1787.0,1000720.0,0.56,392.0,200.0,592.0,1.05,1.26,745.92,650.0,0.3,254.8
HRC,2.36,1.8,7000,10,20000000,100000,1.2,construction,certificate,1000,Japan,766.08,1368.0,766080.0,0.56,392.0,200.0,592.0,1.05,1.26,745.92,180.0,0.8,20.16
HRC,2.36,1.8,7000,10,20000000,100000,1.2,other,physical,1000,Domestic,816.96,1458.86,816960.0,0.56,392.0,200.0,592.0,1.15,1.38,816.96,0.0,0.0,0.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,other,physical,1000,EU (CBAM),4456.96,7958.86,4456960.0,0.56,392.0,200.0,592.0,1.15,1.38,816.96,6500.0,0.0,3640.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,other,physical,1000,South Korea,1071.76,1913.86,1071760.0,0.56,392.0,200.0,592.0,1.15,1.38,816.96,650.0,0.3,254.8
HRC,2.36,1.8,7000,10,20000000,100000,1.2,other,physical,1000,Japan,837.12,1494.86,837120.0,0.56,392.0,200.0,592.0,1.15,1.38,816.96,180.0,0.8,20.16
HRC,2.36,1.8,7000,10,20000000,100000,1.2,other,certificate,1000,Domestic,710.4,1268.57,710400.0,0.56,392.0,200.0,592.0,1.0,1.2,710.4,0.0,0.0,0.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,other,certificate,1000,EU (CBAM),4350.4,7768.57,4350400.0,0.56,392.0,200.0,592.0,1.0,1.2,710.4,6500.0,0.0,3640.0
HRC,2.36,1.8,7000,10,20000000,100000,1.2,other,certificate,1000,South Korea,965.2,1723.57,965200.0,0.56,392.0,200.0,592.0,1.0,1.2,710.4,650.0,0.3,254.8
HRC,2.36,1.8,7000,10,20000000,100000,1.2,other,certificate,1000,Japan,730.56,1304.57,730560.0,0.56,392.0,200.0,592.0,1.0,1.2,710.4,180.0,0.8,20.16
GI,2.36,0.0,3000,10,20000000,100000,1.0,automotive,physical,1000,Domestic,1253.04,530.95,1253040.0,2.36,708.0,200.0,908.0,1.38,1.38,1253.04,0.0,0.0,0.0
GI,2.36,0.0,3000,10,20000000,100000,1.0,automotive,physical,1000,EU (CBAM),16593.04,7030.95,16593040.0,2.36,708.0,200.0,908.0,1.38,1.38,1253.04,6500.0,0.0,15340.0
GI,2.36,0.0,3000,10,20000000,100000,1.0,automotive,physical,1000,South Korea,2326.84,985.95,2326840.0,2.36,708.0,200.0,908.0,1.38,1.38,1253.04,650.0,0.3,1073.8
GI,2.36,0.0,3000,10,20000000,100000,1.0,automotive,physical,1000,Japan,1338.0,566.95,1338000.0,2.36,708.0,200.0,908.0,1.38,1.38,1253.04,180.0,0.8,84.96
GI,2.36,0.0,3000,10,20000000,100000,1.0,automotive,certificate,1000,Domestic,1089.6,461.69,1089600.0,2.36,708.0,200.0,908.0,1.2,1.2,1089.6,0.0,0.0,0.0
GI,2.36,0.0,3000,10,20000000,100000,1.0,automotive,certificate,1000,EU (CBAM),16429.6,6961.69,16429600.0,2.36,708.0,200.0,908.0,1.2,1.2,1089.6,6500.0,0.0,15340.0
GI,2.36,0.0,3000,10,20000000,100000,1.0,automotive,certificate,1000,South Korea,2163.4,916.69,2163400.0,2.36,708.0,200.0,908.0,1.2,1.2,1089.6,650.0,0.3,1073.8
GI,2.36,0.0,3000,10,20000000,100000,1.0,automotive,certificate,1000,Japan,1174.56,497.69,1174560.0,2.36,708.0,200.0,908.0,1.2,1.2,1089.6,180.0,0.8,84.96
GI,2.36,0.0,3000,10,20000000,100000,1.0,construction,physical,1000,Domestic,1096.41,464.58,1096410.0,2.36,708.0,200.0,908.0,1.208,1.208,1096.41,0.0,0.0,0.0
GI,2.36,0.0,3000,10,20000000,100000,1.0,construction,physical,1000,EU (CBAM),16436.41,6964.58,16436410.0,2.36,708.0,200.0,908.0,1.208,1.208,1096.41,6500.0,0.0,15340.0
GI,2.36,0.0,3000,10,20000000,100000,1.0,construction,physical,1000,South Korea,2170.21,919.58,2170210.0,2.36,708.0,200.0,908.0,1.208,1.208,1096.41,650.0,0.3,1073.8
GI,2.36,0.0,3000,10,20000000,100000,1.0,construction,physical,1000,Japan,1181.37,500.58,1181370.0,2.36,708.0,200.0,908.0,1.208,1.208,1096.41,180.0,0.8,84.96
GI,2.36,0.0,3000,10,20000000,100000,1.0,construction,certificate,1000,Domestic,953.4,403.98,953400.0,2.36,708.0,200.0,908.0,1.05,1.05,953.4,0.0,0.0,0.0
